0;0.073770491803279
0;0.059426229508197
0;0.024590163934426
0;0.03483606557377
0;0.026639344262295
0;0.03483606557377
0;0.012295081967213
0;0.098360655737705
0.27868852459016;0.20901639344262
0.23770491803279;0.27868852459016
0.17418032786885;0.23770491803279
0.11885245901639;0.17418032786885
0;0.11885245901639
0;0.049180327868852
0;0.088114754098361
0.16803278688525;0.22131147540984
0.12090163934426;0.16803278688525
0;0.12090163934426
0;0.010245901639344
0;0.13319672131148
0;0.051229508196721
0;0.022540983606557
0;0.061475409836066
0;0.098360655737705
0.27868852459016;0.1516393442623
0.1905737704918;0.27868852459016
0.051229508196721;0.1905737704918
0;0.051229508196721
0;0.086065573770492
0;0.055327868852459
0;0.030737704918033
0;0.0040983606557377
0;0.01844262295082
0;0.038934426229508
0;0.020491803278689
0;0.036885245901639
0;0.020491803278689
0;0.032786885245902
0;0.096311475409836
0;0.13114754098361
0;0.075819672131148
0;0.065573770491803
0;0.055327868852459
0;0.045081967213115
0;0.081967213114754
0;0.032786885245902
0;0.061475409836066
0.10655737704918;0.20491803278689
0;0.10655737704918
0;0.05327868852459
0;0.0061475409836066
0;0.0081967213114754
0;0.0040983606557377
0;0.030737704918033
0;0.01844262295082
0;0.010245901639344
0;0.020491803278689
0;0.014344262295082
0;0.0081967213114754
0;0.026639344262295
0;0.081967213114754
0;0.13114754098361
0;0.11065573770492
0;0.01844262295082
0;0.10245901639344
0;0.086065573770492
0;0.12909836065574
0.036885245901639;0.16803278688525
0;0.036885245901639
0.26434426229508;0.22745901639344
0.092213114754098;0.26434426229508
0;0.092213114754098
0;0.12704918032787
0.34016393442623;0.21106557377049
0.53073770491803;0.34016393442623
0.55122950819672;0.53073770491803
0.22950819672131;0.55122950819672
0.092213114754098;0.22950819672131
0;0.092213114754098
0;0.051229508196721
0;0.012295081967213
0;0.11475409836066
0;0.084016393442623
0.64549180327869;0.33811475409836
0.76844262295082;0.64549180327869
0.42418032786885;0.76844262295082
0.012295081967213;0.42418032786885
0;0.012295081967213
0;0.043032786885246
0;0.0061475409836066
0;0.05327868852459
0.4405737704918;0.17622950819672
0.40573770491803;0.4405737704918
0.065573770491803;0.40573770491803
0;0.065573770491803
0.74385245901639;0.66598360655738
0.37295081967213;0.74385245901639
0.17008196721311;0.37295081967213
0.35040983606557;0.17008196721311
0.29303278688525;0.35040983606557
0.040983606557377;0.29303278688525
0;0.040983606557377
0.23975409836066;0.28073770491803
0.2766393442623;0.23975409836066
0.37704918032787;0.2766393442623
0.34631147540984;0.37704918032787
0.20286885245902;0.34631147540984
0.020491803278689;0.20286885245902
0;0.020491803278689
0;0.096311475409836
0.098360655737705;0.1577868852459
0;0.098360655737705
0.29303278688525;0.14959016393443
0.23360655737705;0.29303278688525
0.14344262295082;0.23360655737705
0.094262295081967;0.14344262295082
0;0.094262295081967
0;0.022540983606557
0;0.0081967213114754
0;0.020491803278689
0;0.051229508196721
0;0.040983606557377
0;0.040983606557377
0;0.051229508196721
0;0.020491803278689
0;0.030737704918033
0;0.069672131147541
0;0.047131147540984
0;0.05327868852459
0;0.010245901639344
0;0.081967213114754
0.088114754098361;0.14344262295082
0;0.088114754098361
0;0.020491803278689
0;0.024590163934426
0;0.016393442622951
0;0.010245901639344
0;0.030737704918033
0;0.024590163934426
0;0.030737704918033
0;0.026639344262295
0;0.022540983606557
